 98CACA001.VUU    .2000000E+00  8
    40.0000   20.0000    1.1200    1.0000    -.5521
    40.0000   20.0000    1.0000   -1.0000     .5521
     2.0000     .2000    1.0000    4.0000     .7500
   140.0000    1.0000     .0500     .0000  111.0000
      .0000     .0000
 98CACA001.VUU    .2000000E+00  8
 97CACA400.VUU    .7999992E+02  8
    40.0000   20.0000    1.1200    1.0000    -.5521
    40.0000   20.0000    1.0000   -1.0000     .5521
     2.0000     .2000    1.0000    4.0000     .7500
   140.0000    1.0000     .0500     .0000  111.0000
      .0000     .0000
 97CACA400.VUU    .7999992E+02  8
 95CACA400.VUU   -.9990000E+03  8
  98   5  45   1
 98   80     0  .2000000E+01
 98       0       0       0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   .17590E+01  -.76657E+00   .34094E+00  -.1124   .0951  -.4581  .9380 2  -1  0
   .26630E+00  -.19404E+01   .49371E+01   .0831  -.1141  -.5910  .9380 2  -1  0
   .58860E+00  -.20139E+01   .57829E+01   .1472   .0361  -.5019  .9380 2  -1  0
   .21488E+01  -.20735E+01   .41493E+01  -.1793   .0397  -.5643  .9380 2  -1  0
  -.17465E+01   .86167E+00   .47237E+01  -.0615   .0575  -.3906  .9380 2  -1  0
   .25775E+01  -.76431E+00   .35966E+01  -.0201  -.0433  -.4763  .9380 2  -1  0
  -.12680E+01  -.10966E+01   .27354E+01   .0611   .1228  -.5901  .9380 2  -1  0
   .23754E+01  -.75525E+00   .46231E+00   .0976   .0362  -.7148  .9380 2  -1  0
  -.82771E+00   .74165E+00   .55763E+01   .0366  -.0134  -.5865  .9380 2  -1  0
   .39845E+01   .50012E+00   .40712E+01   .1253  -.0824  -.6736  .9380 2  -1  0
   .15397E+01   .86616E+00   .25936E+01   .0095   .0779  -.6064  .9380 2  -1  0
   .44700E+01   .43141E-01   .24967E+01  -.1229  -.0450  -.6060  .9380 2  -1  0
   .48053E+00  -.36687E+01   .21623E+01   .0441   .1338  -.5742  .9380 1  -1  0
  -.20228E+01  -.20907E+01   .26560E+01   .0951  -.0319  -.4744  .9380 1  -1  0
   .17862E+01  -.23263E+01   .30420E+01  -.1150   .0171  -.5011  .9380 1  -1  0
  -.10077E+01   .20217E+01   .12219E+01  -.0234  -.0589  -.6569  .9380 1  -1  0
   .33773E+00  -.38521E+00   .59805E+01  -.1414  -.1356  -.5707  .9380 1  -1  0
   .36186E+01  -.10757E+01   .44423E+01  -.1350  -.0673  -.4485  .9380 1  -1  0
  -.24847E+01   .78482E+00   .24068E+01  -.0536  -.0632  -.4168  .9380 1  -1  0
  -.28917E+00   .64243E+00   .16604E+01  -.1508  -.0772  -.5783  .9380 1  -1  0
