   78    38.829   -28.566138574  8242.377733538   133.590713760     0.055169846     0.094457629     0.000665167     0.001160046    426    -0.000025099      7     180.359     121.496 / 140.816
   79    39.329   -28.566165235  8242.355274651   133.590713280     0.055502427     0.095037607     0.000640749     0.001117668    431    -0.000023295      7     182.188     122.055 / 140.816
   80    39.829   -28.566189977  8242.333648058   133.590712837     0.055822800     0.095596397     0.000617215     0.001076807    436    -0.000021620      7     183.836     121.594 / 140.816
   81    40.329   -28.566212937  8242.312823083   133.590712426     0.056131405     0.096134758     0.000594533     0.001037413    441    -0.000020064      7     185.673     121.984 / 140.824
   82    40.829   -28.566234243  8242.292770166   133.590712047     0.056428670     0.096653423     0.000572673     0.000999433    446    -0.000018620      7     187.538     121.656 / 140.824
   83    41.329   -28.566254012  8242.273460826   133.590711696     0.056715004     0.097153100     0.000551607     0.000962820    451    -0.000017278      7     189.363     121.484 / 140.879
   84    41.829   -28.566272354  8242.254867625   133.590711372     0.056990806     0.097634472     0.000531305     0.000927526    456    -0.000016033      7     191.195     121.578 / 140.879
   85    42.329   -28.566289372  8242.236964122   133.590711073     0.057256457     0.098098197     0.000511742     0.000893506    461    -0.000014877      7     193.120     122.070 / 140.879
   86    42.829   -28.566305160  8242.219724849   133.590710797     0.057512326     0.098544914     0.000492891     0.000860713    466    -0.000013803      7     195.134     121.898 / 140.879
   87    43.329   -28.566319807  8242.203125267   133.590710541     0.057758770     0.098975235     0.000474727     0.000829107    471    -0.000012807      7     197.031     121.566 / 140.879
   88    43.829   -28.566333395  8242.187141735   133.590710305     0.057996131     0.099389754     0.000457224     0.000798644    476    -0.000011882      7     198.865     121.473 / 140.879
   89    44.329   -28.566345999  8242.171751481   133.590710088     0.058224742     0.099789042     0.000440360     0.000769285    481    -0.000011023      7     200.745     121.598 / 140.879
   90    44.829   -28.566357690  8242.156932566   133.590709887     0.058444920     0.100173653     0.000424113     0.000740992    486    -0.000010226      7     202.687     121.598 / 140.879
   91    45.329   -28.566368534  8242.142663857   133.590709702     0.058656975     0.100544117     0.000408458     0.000713725    491    -0.000009486      7     204.705     121.391 / 140.879
   92    45.829   -28.566378592  8242.128924998   133.590709531     0.058861203     0.100900950     0.000393377     0.000687450    496    -0.000008800      7     206.552     121.898 / 140.879
   93    46.329   -28.566387921  8242.115696379   133.590709374     0.059057890     0.101244645     0.000378847     0.000662131    501    -0.000008163      7     208.462     121.734 / 140.879
   94    46.829   -28.566396572  8242.102959111   133.590709229     0.059247312     0.101575682     0.000364849     0.000637733    506    -0.000007572      7     210.398     121.887 / 140.922
   95    47.329   -28.566404596  8242.090695002   133.590709095     0.059429735     0.101894522     0.000351364     0.000614225    511    -0.000007023      7     212.416     121.605 / 140.922
   96    47.829   -28.566412037  8242.078886526   133.590708972     0.059605416     0.102201608     0.000338374     0.000591574    516    -0.000006514      7     214.478     121.426 / 140.922
   97    48.329   -28.566418937  8242.067516806   133.590708858     0.059774602     0.102497369     0.000325861     0.000569750    521    -0.000006042      7     216.564     121.762 / 140.941
   98    48.829   -28.566425336  8242.056569583   133.590708754     0.059937531     0.102782219     0.000313806     0.000548724    526    -0.000005604      7     218.499     121.711 / 141.012
   99    49.329   -28.566431269  8242.046029200   133.590708658     0.060094432     0.103056557     0.000302195     0.000528466    531    -0.000005198      7     220.633     122.000 / 141.012
  100    49.829   -28.566436771  8242.035880575   133.590708570     0.060245529     0.103320767     0.000291010     0.000508949    536    -0.000004820      7     222.506     121.918 / 141.020
  101    50.329   -28.566441872  8242.026109183   133.590708489     0.060391033     0.103575219     0.000280236     0.000490147    541    -0.000004471      7     224.375     121.695 / 141.020
  102    50.829   -28.566446601  8242.016701037   133.590708414     0.060531150     0.103820271     0.000269859     0.000472034    546    -0.000004146      7     226.239     122.254 / 141.020
  103    51.329   -28.566450987  8242.007642662   133.590708346     0.060666078     0.104056267     0.000259864     0.000454585    551    -0.000003845      7     228.089     121.867 / 141.020
  104    51.829   -28.566455052  8241.998921084   133.590708283     0.060796009     0.104283539     0.000250237     0.000437775    556    -0.000003566      7     229.907     121.738 / 141.020
  105    52.329   -28.566458821  8241.990523806   133.590708225     0.060921127     0.104502407     0.000240964     0.000421583    561    -0.000003307      7     231.903     121.805 / 141.020
  106    52.829   -28.566462316  8241.982438795   133.590708172     0.061041608     0.104713179     0.000232034     0.000405985    566    -0.000003066      7     233.890     121.887 / 141.039
  107    53.329   -28.566465555  8241.974654461   133.590708124     0.061157624     0.104916154     0.000223432     0.000390961    571    -0.000002843      7     235.961     121.543 / 141.039
  108    53.829   -28.566468558  8241.967159643   133.590708080     0.061269339     0.105111616     0.000215148     0.000376488    576    -0.000002637      7     237.932     121.699 / 141.051
  109    54.329   -28.566471341  8241.959943593   133.590708039     0.061376912     0.105299843     0.000207169     0.000362548    581    -0.000002445      7     239.838     122.234 / 141.051
  110    54.829   -28.566473922  8241.952995960   133.590708002     0.061480496     0.105481101     0.000199485     0.000349122    586    -0.000002267      7     241.709     122.176 / 141.051
  111    55.329   -28.566476313  8241.946306775   133.590707968     0.061580238     0.105655646     0.000192085     0.000336189    591    -0.000002102      7     243.695     122.316 / 141.051
  112    55.829   -28.566478530  8241.939866442   133.590707937     0.061676280     0.105823725     0.000184958     0.000323733    596    -0.000001949      7     245.610     121.723 / 141.059
  113    56.329   -28.566480585  8241.933665715   133.590707909     0.061768758     0.105985576     0.000178095     0.000311735    601    -0.000001807      7     247.659     122.355 / 141.059
  114    56.829   -28.566482490  8241.927695694   133.590707883     0.061857805     0.106141430     0.000171485     0.000300180    606    -0.000001676      7     249.581     122.398 / 141.125
  115    57.329   -28.566484255  8241.921947808   133.590707860     0.061943547     0.106291506     0.000165119     0.000289051    611    -0.000001554      7     251.341     121.676 / 141.176
  116    57.829   -28.566485891  8241.916413802   133.590707838     0.062026105     0.106436018     0.000158989     0.000278333    616    -0.000001441      7     253.110     122.312 / 141.176
  117    58.329   -28.566487407  8241.911085729   133.590707819     0.062105599     0.106575172     0.000153086     0.000268010    621    -0.000001336      7     254.925     122.289 / 141.176
  118    58.829   -28.566488812  8241.905955936   133.590707802     0.062182142     0.106709165     0.000147401     0.000258069    626    -0.000001238      7     256.841     122.047 / 141.176
  119    59.329   -28.566490114  8241.901017051   133.590707786     0.062255842     0.106838187     0.000141927     0.000248494    631    -0.000001148      7     258.870     122.059 / 141.176
  120    59.829   -28.566491320  8241.896261980   133.590707771     0.062326804     0.106962423     0.000136655     0.000239274    636    -0.000001064      7     260.798     121.891 / 141.176
  121    60.329   -28.566492438  8241.891683889   133.590707758     0.062395131     0.107082049     0.000131578     0.000230394    641    -0.000000987      7     262.533     121.707 / 141.176
  122    60.829   -28.566493474  8241.887276197   133.590707747     0.062460920     0.107197235     0.000126690     0.000221842    646    -0.000000915      7     264.458     121.969 / 141.312
  123    61.329   -28.566494434  8241.883032569   133.590707736     0.062524264     0.107308145     0.000121982     0.000213607    651    -0.000000848      7     266.286     122.117 / 141.312
  124    61.829   -28.566495324  8241.878946905   133.590707727     0.062585254     0.107414939     0.000117449     0.000205676    656    -0.000000786      7     268.334     121.664 / 141.312
  125    62.329   -28.566496148  8241.875013330   133.590707718     0.062643979     0.107517767     0.000113084     0.000198039    661    -0.000000729      7     270.368     121.875 / 141.312
  126    62.829   -28.566496911  8241.871226189   133.590707711     0.062700520     0.107616777     0.000108881     0.000190684    666    -0.000000676      7     272.645     121.949 / 141.312
