   59    29.323   -28.805103367 23179.816759416   168.360419100     0.138485895     0.205564065     0.001109655     0.001799262    395    -0.000063588      6    1136.979     706.496 / 863.629
   60    29.823   -28.805188415 23179.771022062   168.360418704     0.139037009     0.206019895     0.001077392     0.001747289    401    -0.000059955      6    1151.649     706.496 / 863.629
   61    30.323   -28.805269092 23179.726643754   168.360418338     0.139572123     0.206465289     0.001046015     0.001696743    407    -0.000056525      6    1164.721     706.496 / 863.629
   62    30.823   -28.805345628 23179.683584927   168.360418000     0.140091676     0.206900354     0.001015505     0.001647587    413    -0.000053286      6    1178.506     706.496 / 863.629
   63    31.323   -28.805418241 23179.641807153   168.360417689     0.140596094     0.207325211     0.000985841     0.001599786    419    -0.000050229      6    1192.866     706.496 / 863.629
   64    31.823   -28.805472002 23179.601648626   168.360417175     0.000492921     0.000799893     0.000950244     0.001555833    422    -0.000047343      7    1200.993     711.188 / 915.113
   65    32.323   -28.805522692 23179.562605987   168.360416689     0.000968042     0.001577805     0.000918097     0.001512658    425    -0.000044626      7    1208.046     711.590 / 915.152
   66    32.823   -28.805570489 23179.524669017   168.360416230     0.001427090     0.002334126     0.000888327     0.001470204    428    -0.000042067      7    1215.352     710.855 / 915.152
   67    33.323   -28.805615557 23179.487820239   168.360415797     0.001871253     0.003069220     0.000860339     0.001428562    431    -0.000039654      7    1222.611     726.480 / 915.566
   68    33.823   -28.805658052 23179.452037978   168.360415388     0.002301422     0.003783493     0.000833766     0.001387814    434    -0.000037379      7    1229.710     756.156 / 915.566
   69    34.323   -28.805698118 23179.417298128   168.360415002     0.002718305     0.004477393     0.000808372     0.001348017    437    -0.000035233      7    1236.429     756.156 / 915.566
   70    34.823   -28.805735895 23179.383575221   168.360414638     0.003122491     0.005151394     0.000783995     0.001309200    440    -0.000033208      7    1243.073     756.156 / 915.621
   71    35.323   -28.805771511 23179.350843107   168.360414295     0.003514489     0.005805987     0.000760520     0.001271377    443    -0.000031299      7    1250.344     761.645 / 915.812
   72    35.823   -28.805804927 23179.319075276   168.360413973     0.003894749     0.006441670     0.000737859     0.001234548    447    -0.000029497      7    1260.577     761.645 / 916.949
   73    36.323   -28.805836533 23179.288245600   168.360413669     0.004263678     0.007058938     0.000715952     0.001198705    451    -0.000027799      7    1270.507     756.156 / 917.066
   74    36.823   -28.805866319 23179.258327896   168.360413382     0.004621654     0.007658285     0.000694746     0.001163837    455    -0.000026196      7    1280.555     756.156 / 917.066
   75    37.323   -28.805894388 23179.229296451   168.360413111     0.004969027     0.008240198     0.000674201     0.001129928    459    -0.000024685      7    1289.872     749.883 / 917.066
   76    37.823   -28.805920838 23179.201126019   168.360412857     0.005306127     0.008805157     0.000654283     0.001096958    463    -0.000023259      7    1299.815     758.758 / 917.066
   77    38.323   -28.805945760 23179.173791886   168.360412616     0.005633269     0.009353632     0.000634965     0.001064908    467    -0.000021915      7    1309.242     755.938 / 917.066
   78    38.823   -28.805969242 23179.147269901   168.360412390     0.005950751     0.009886082     0.000616223     0.001033758    471    -0.000020648      7    1318.286     755.938 / 917.301
   79    39.323   -28.805991366 23179.121536501   168.360412177     0.006258863     0.010402957     0.000598034     0.001003486    475    -0.000019453      7    1328.049     755.938 / 917.301
   80    39.823   -28.806012209 23179.096568720   168.360411977     0.006557880     0.010904697     0.000580379     0.000974071    479    -0.000018326      7    1337.304     755.938 / 917.301
   81    40.323   -28.806031845 23179.072344197   168.360411788     0.006848069     0.011391729     0.000563242     0.000945491    483    -0.000017264      7    1346.560     755.938 / 917.301
   82    40.823   -28.806050343 23179.048841171   168.360411610     0.007129690     0.011864471     0.000546604     0.000917724    487    -0.000016262      7    1355.750     758.602 / 917.301
   83    41.323   -28.806067767 23179.026038476   168.360411442     0.007402992     0.012323330     0.000530451     0.000890750    491    -0.000015318      7    1364.705     706.496 / 917.301
   84    41.823   -28.806084180 23179.003915533   168.360411284     0.007668218     0.012768702     0.000514769     0.000864547    495    -0.000014429      7    1374.096     742.492 / 917.301
   85    42.323   -28.806099639 23178.982452339   168.360411136     0.007925602     0.013200972     0.000499543     0.000839095    499    -0.000013590      7    1384.600     707.121 / 917.301
   86    42.823   -28.806114199 23178.961629457   168.360410996     0.008175374     0.013620517     0.000484760     0.000814375    503    -0.000012799      7    1393.940     712.086 / 917.301
   87    43.323   -28.806127913 23178.941428002   168.360410864     0.008417754     0.014027702     0.000470408     0.000790365    507    -0.000012055      7    1403.094     709.840 / 917.301
   88    43.823   -28.806140828 23178.921829628   168.360410740     0.008652958     0.014422882     0.000456474     0.000767047    511    -0.000011353      7    1412.320     706.496 / 917.301
   89    44.323   -28.806152991 23178.902816517   168.360410623     0.008881195     0.014806403     0.000442945     0.000744402    515    -0.000010691      7    1422.179     706.496 / 917.301
   90    44.823   -28.806164445 23178.884371363   168.360410513     0.009102667     0.015178601     0.000429811     0.000722412    519    -0.000010068      7    1432.365     756.602 / 917.301
   91    45.323   -28.806175231 23178.866477360   168.360410409     0.009317573     0.015539805     0.000417061     0.000701057    523    -0.000009480      7    1442.900     756.602 / 917.301
   92    45.823   -28.806185388 23178.849118189   168.360410312     0.009526103     0.015890331     0.000404683     0.000680322    527    -0.000008927      7    1452.921     762.328 / 917.301
   93    46.323   -28.806194952 23178.832278003   168.360410220     0.009728445     0.016230490     0.000392666     0.000660188    531    -0.000008406      7    1463.014     772.797 / 917.301
   94    46.823   -28.806203958 23178.815941417   168.360410134     0.009924778     0.016560582     0.000381002     0.000640639    535    -0.000007915      7    1472.900     756.602 / 917.301
   95    47.323   -28.806212437 23178.800093492   168.360410052     0.010115279     0.016880900     0.000369678     0.000621659    539    -0.000007452      7    1482.045     742.312 / 917.301
   96    47.823   -28.806220421 23178.784719726   168.360409976     0.010300118     0.017191727     0.000358687     0.000603231    543    -0.000007016      7    1491.646     773.711 / 917.301
