 20 20   0.3889218E+00  9 22   0.1521011E+00 13 22  -0.6632531E-01
 14 22   0.1056526E+00 18 22   0.1020301E+00 22 22   0.4123308E+00
 11 24   0.1632183E+00 16 24   0.1118924E+00 19 24   0.7813787E-01
 20 24  -0.1535856E-01 24 24   0.4170058E+00 13 25   0.1690586E+00
 14 25  -0.1937432E-14 18 25   0.8331740E-01 22 25  -0.3315768E-01
 25 25   0.4145954E+00 13 26  -0.1103808E-01 14 26   0.1893796E+00
 18 26  -0.2436011E-01 22 26   0.6213740E-01 25 26  -0.7287104E-02
 26 26   0.4295912E+00 16 28   0.1961559E+00 19 28  -0.4042859E-01
 20 28   0.6386560E-01 24 28   0.6672424E-01 28 28   0.4397654E+00
 18 30   0.2011366E+00 22 30   0.7036000E-01 25 30   0.5215285E-01
 26 30  -0.1294213E-01 30 30   0.4432601E+00 19 31   0.2039520E+00
 20 31  -0.9205753E-15 24 31   0.5420618E-01 28 31  -0.2402615E-01
 31 31   0.4431094E+00 19 32  -0.4102379E-02 20 32   0.2129953E+00
 24 32  -0.1639336E-01 28 32   0.4154908E-01 31 32  -0.3476696E-02
 32 32   0.4515498E+00 22 34   0.2159767E+00 25 34  -0.2700673E-01
 26 34   0.4233463E-01 30 34   0.4632084E-01 34 34   0.4567890E+00
 24 36   0.2185762E+00 28 36   0.4795443E-01 31 36   0.3683826E-01
 32 36  -0.1004209E-01 36 36   0.4591457E+00 25 37   0.2201263E+00
 26 37  -0.1385075E-14 30 37   0.3780781E-01 34 37  -0.1779695E-01
 37 37   0.4594725E+00 25 38  -0.1993570E-02 26 38   0.2249709E+00
 30 38  -0.1163983E-01 34 38   0.2961655E-01 37 38  -0.1894723E-02
 38 38   0.4646792E+00 28 40   0.2265664E+00 31 40  -0.1924076E-01
 32 40   0.3001773E-01 36 40   0.3383691E-01 40 40   0.4676981E+00
 30 42   0.2280840E+00 34 42   0.3467536E-01 37 42   0.2727867E-01
 38 42  -0.7809352E-02 42 42   0.4693066E+00 31 43   0.2290234E+00
 32 43  -0.8581907E-15 36 43   0.2779431E-01 40 43  -0.1359176E-01
 43 43   0.4696973E+00 31 44  -0.1120522E-02 32 44   0.2319269E+00
 36 44  -0.8648273E-02 40 44   0.2213425E-01 43 44  -0.1133739E-02
 44 44   0.4731312E+00 34 46   0.2328820E+00 37 46  -0.1437490E-01
 38 46   0.2235885E-01 42 46   0.2572962E-01 46 46   0.4750160E+00
 36 48   0.2338424E+00 40 48   0.2620295E-01 43 48   0.2096603E-01
 44 48  -0.6179996E-02 48 48   0.4761471E+00 37 49   0.2344533E+00
 38 49   0.1894658E-15 42 49   0.2126498E-01 46 49  -0.1067437E-01
 49 49   0.4765011E+00 37 50  -0.6923967E-03 38 50   0.2363321E+00
 42 50  -0.6662078E-02 46 50   0.1715044E-01 49 50  -0.7269634E-03
 50 50   0.4788835E+00 40 52   0.2369494E+00 43 52  -0.1113553E-01
 44 52   0.1728548E-01 48 52   0.2019443E-01 52 52   0.4801335E+00
 42 54   0.2375947E+00 46 54   0.2048145E-01 49 54   0.1659720E-01
 50 54  -0.4985839E-02 54 54   0.4809533E+00 43 55   0.2380137E+00
 44 55   0.1289115E-14 48 55   0.1678226E-01 52 55  -0.8585449E-02
 55 55   0.4812523E+00 43 56  -0.4576587E-03 44 56   0.2392998E+00
 48 56  -0.5282331E-02 52 56   0.1367055E-01 55 56  -0.4915893E-03
 56 56   0.4829721E+00 46 58   0.2397218E+00 49 58  -0.8874513E-02
 50 58   0.1375644E-01 54 58   0.1625776E-01 58 58   0.4838407E+00
 48 60   0.2401759E+00 52 60   0.1644175E-01 55 60   0.1345534E-01
 56 60  -0.4095137E-02 60 60   0.4844517E+00 49 61   0.2404755E+00
 50 61   0.1712949E-14 54 61   0.1357593E-01 58 61  -0.7045377E-02
 61 61   0.4846987E+00 49 62  -0.3181945E-03 50 62   0.2413948E+00
 54 62  -0.4287407E-02 58 62   0.1114758E-01 61 62  -0.3467184E-03
 62 62   0.4859806E+00 52 64   0.2416960E+00 55 64  -0.7235706E-02
 56 64   0.1120475E-01 60 64   0.1336262E-01 64 64   0.4866073E+00
 54 66   0.2420275E+00 58 66   0.1348594E-01 61 66   0.1112336E-01
 62 66  -0.3417380E-02 66 66   0.4870736E+00 55 67   0.2422491E+00
 56 67  -0.3926116E-15 60 67   0.1120528E-01 64 67  -0.5880442E-02
 67 67   0.4872770E+00 55 68  -0.2301331E-03 56 68   0.2429290E+00
 60 68  -0.3547483E-02 64 68   0.9261481E-02 67 68  -0.2530320E-03
 68 68   0.4882579E+00 58 70   0.2431514E+00 61 70  -0.6010842E-02
 62 70   0.9300970E-02 66 70   0.1117354E-01 70 70   0.4887241E+00
 60 72   0.2434008E+00 64 72   0.1125925E-01 67 72   0.9346422E-02
 68 72  -0.2891649E-02 72 72   0.4890875E+00 61 73   0.2435692E+00
 62 73  -0.6744056E-14 66 73   0.9403996E-02 70 73  -0.4979458E-02
 73 73   0.4892557E+00 61 74  -0.1717992E-03 62 74   0.2440863E+00
 66 74  -0.2982810E-02 70 74   0.7815219E-02 73 74  -0.1899436E-03
